loop_rank,h1_feature_index,birth,death,persistence,num_points_in_loop,top_genres,top_artists,sample_songs
806,122104,0.9833759665489197,2.0230562686920166,1.039680302143097,34,"['Unknown genre'], ['christian hardcore', 'christian metal', 'christian rock', 'progressive death metal', 'unblack metal'], ['comic', 'geek rock'], ['alternative dance', 'art pop', 'dance pop', 'electronica', 'electropop', 'neo-synthpop', 'new rave'], ['orgcore', 'power-pop punk', 'ramonescore', 'vancouver punk']","Avbyte, Becoming The Archetype, Paul & Storm, Róisín Murphy, The Hextalls",None — in the middle of the earth in the land of shire lives a brave little hobbit whom we all admire with ...; None — i m gettin kinda tired of this prepublication media blitz you ve got all of muggle kind under your s...; Avbyte — bilbo is this the end oh it s been fun we ve had dventure gone on quests but now it s done this is t...; None — this book is so awesome i can do anything this book is so awesome i am the potions king did you hear...; None — wish i could feel what i can t see float like a butterfly scream like a banshee something s hiding i...
807,122516,0.9831178188323975,2.0184872150421143,1.0353693962097168,6,,,None — we are so much alike you and i feline grace and style and eyes i can take care of myself you see but...; None — light legs like films played backwards exchanging what we re seeing feline eyes wide you are my only...; None — light legs like films played backwards exchanging what we re seeing feline eyes wide you are my only...; None — felis catus is your taxonomic nomenclature an endothermic quadruped carnivorous by nature your visua...; None — i used to have a cat who wouldn t ever wanna get fat so she ate a feather pillow yellow willow a fur...
808,123541,0.9824919700622559,2.0115368366241455,1.0290448665618896,10,,,None — a termite burrows through a particle board it s not the strongest but it s all we could afford we ll...; None — what s your theory doctor strangulation by terrifically powerful hands but it s peculiar that this l...; None — sexy sexy made up of plexi disasters pushing and pulling conservative rolling unlike plastic easier ...; None — escaping through plastic white beads into the mixture expensive delightful it s true the unproud adv...; None — bpa beware of the blob it creeps and leaps and glides and slides across the floor right through the ...
809,123809,0.9823386073112488,2.00063419342041,1.0182955861091614,4,,,None — middle seat twelve hour all night drive pins and needles they break actions make more of a mess than...; None — middle seat twelve hour all night drive pins and needles they break actions make more of a mess than...; None — too many set phrases too many enviers too many people that don t get it ridiculous the way you scrat...; None — middle seat twelve hour all night drive pins and needles they break actions make more of a mess than...
810,125872,0.981091320514679,2.0267672538757324,1.0456759333610535,7,,,None — speaking in shapes remaining gray you talk in code the pigment fades strokes stay the same there s s...; None — your skull is red fingernail red your bones are red and it feels gold your lungs are red fingernails...; None — your skull is red fingernail red your bones are red and it feels gold your lungs are red fingernails...; None — pale yellow scratching at scratching at my ear pale yellow touching to touching to my rear forever t...; None — primary colors in my eyes looking to the future you came out bright you came out bright child i see ...
811,126873,0.9804930090904236,2.073280096054077,1.0927870869636536,6,['high vibe'],East Forest,None — you can learn it when you re awake you can practice in a dream when you conquer every mistake you ca...; East Forest — always see the dangers first always protect your feet always be ready for cold always be ready for h...; None — when there are hard times i ll step it up when there are dangerous times i ll spot them up i ll take...; None — you gotta be crazy you gotta have a real need you gotta sleep on your toes and when you re on the st...; None — braapapap braapapap braapapap ready aim fire ready aim fire fire one steady your hand fire two take ...
812,127880,0.9799107313156128,2.0106918811798096,1.0307811498641968,3,,,None — fast as the wind the invasion has begun shaking the ground with the force of thousand guns first in ...; None — fast as the wind the invasion has begun shaking the ground with the force of thousand guns first in ...; None — the phantom weren t the only jet fighter with a piece of the action in that fracas though you d neve...
813,128637,0.9794625043869019,2.0097646713256836,1.0303021669387817,2,,,None — fear breeds contempt in the heart of a man one has to question this common trait why do we hate what...; None — basic right we must defend choose whether and when without being demonized because what control can ...
814,129298,0.9790821671485901,2.021005392074585,1.0419232249259949,9,['experimental r&b'],Devonté Hynes,None — well i woke up wondering where i sat just like i always do i 80 up ahead laid out like a lazy bitch ...; None — what am i gonna do now maybe move to a new town feel like it s time to at least try to settle down f...; None — write this down remember every word you re not the things they told you way back then you re so much...; None — sit at home watching unfold all you had tied up true love decays he cut the part of your life that s...; None — ask question but it don t do any good it s kinda lame man but it s understood but now that you are o...
815,129984,0.9786838889122009,2.00063419342041,1.0219503045082092,8,"['dance-punk', 'double drumming', 'noise rock', 'post-hardcore', 'sasscore'], ['comic', 'punk', 'ska punk', 'skate punk']","Black Eyes, Me First and the Gimme Gimmes",None — asparagus sacramento kung fu sondheim you need a safe word cause you never know when someone might d...; None — release release release prevalent melanin elephant bailin and carrying sedatives that ll give averag...; Black Eyes — oh my god ah some words if you use them too much lose all meaning enough enough if you use them lose...; None — chingy shakira rafe pax we arrested a man lady who was legally named fuck i guess vietnamese cause i...; None — yo uh word adjective pronoun adverb run on and on and on where my gerunds at parenthetical uh shit m...
